3	110	2	14	58	300	0	0	0	0	0	0	0
2	80	1	300	241	0	0	0	0	0	0	0	0
2	0	1	300	225	0	0	0	0	0	0	0	0
3	65	2	300	234	279	0	0	0	0	0	0	0
3	0	0	25	75	300	0	0	0	0	0	0	0
3	120	2	14	60	300	0	0	0	0	0	0	0
5	15	2	25	75	300	228	275	0	0	0	0	0
2	30	1	300	231	0	0	0	0	0	0	0	0
3	155	2	300	232	299	0	0	0	0	0	0	0
3	0	2	0	50	300	0	0	0	0	0	0	0
2	105	1	300	246	0	0	0	0	0	0	0	0
5	75	2	29	75	300	225	286	0	0	0	0	0
2	75	1	300	240	0	0	0	0	0	0	0	0
2	45	1	300	234	0	0	0	0	0	0	0	0
3	240	2	24	74	300	0	0	0	0	0	0	0
4	175	1	32	89	300	239	0	0	0	0	0	0
2	65	1	300	238	0	0	0	0	0	0	0	0
4	175	1	33	89	300	238	0	0	0	0	0	0
4	0	1	25	75	300	225	0	0	0	0	0	0
4	0	3	0	50	300	225	0	0	0	0	0	0
5	165	2	44	86	300	227	276	0	0	0	0	0
5	330	2	48	92	300	232	294	0	0	0	0	0
2	55	1	300	236	0	0	0	0	0	0	0	0
5	255	4	11	55	300	238	297	0	0	0	0	0
2	5	1	300	226	0	0	0	0	0	0	0	0
3	110	2	300	225	297	0	0	0	0	0	0	0
5	160	2	29	75	300	242	286	0	0	0	0	0
2	120	1	300	249	0	0	0	0	0	0	0	0
4	165	3	14	59	300	235	0	0	0	0	0	0
5	245	2	25	92	300	235	297	0	0	0	0	0
5	95	4	0	68	300	225	276	0	0	0	0	0
2	15	1	300	228	0	0	0	0	0	0	0	0
2	60	1	300	237	0	0	0	0	0	0	0	0
5	0	2	25	75	300	225	275	0	0	0	0	0
5	130	4	9	60	300	230	277	0	0	0	0	0
3	75	2	300	226	289	0	0	0	0	0	0	0
5	330	4	16	64	300	237	299	0	0	0	0	0
5	265	4	1	67	300	238	297	0	0	0	0	0
4	80	1	25	75	300	241	0	0	0	0	0	0
3	45	0	34	75	300	0	0	0	0	0	0	0
2	115	1	300	248	0	0	0	0	0	0	0	0
3	95	2	300	225	294	0	0	0	0	0	0	0
5	165	4	1	74	300	232	276	0	0	0	0	0
5	250	4	1	64	300	242	293	0	0	0	0	0
2	25	1	300	230	0	0	0	0	0	0	0	0
3	130	0	30	96	300	0	0	0	0	0	0	0
5	180	2	30	84	300	231	291	0	0	0	0	0
5	190	4	0	64	300	225	299	0	0	0	0	0
5	260	4	0	74	300	229	299	0	0	0	0	0
5	165	4	1	65	300	231	286	0	0	0	0	0
3	45	2	0	59	300	0	0	0	0	0	0	0
3	90	2	1	67	300	0	0	0	0	0	0	0
4	100	3	0	53	300	242	0	0	0	0	0	0
5	280	4	0	72	300	240	294	0	0	0	0	0
4	180	1	31	89	300	241	0	0	0	0	0	0
5	205	2	31	75	300	243	292	0	0	0	0	0
5	65	4	0	50	300	225	288	0	0	0	0	0
4	5	3	1	50	300	225	0	0	0	0	0	0
5	120	4	0	50	300	225	299	0	0	0	0	0
3	35	2	300	229	278	0	0	0	0	0	0	0
3	165	2	300	236	297	0	0	0	0	0	0	0
5	105	4	0	50	300	227	294	0	0	0	0	0
2	100	1	300	245	0	0	0	0	0	0	0	0
4	110	1	39	80	300	228	0	0	0	0	0	0
5	85	4	1	50	300	225	291	0	0	0	0	0
5	245	4	15	68	300	225	291	0	0	0	0	0
3	185	2	300	243	294	0	0	0	0	0	0	0
2	70	1	300	239	0	0	0	0	0	0	0	0
3	120	2	300	237	287	0	0	0	0	0	0	0
5	165	4	2	50	300	239	292	0	0	0	0	0
5	140	4	3	56	300	232	287	0	0	0	0	0
5	60	2	25	75	300	234	278	0	0	0	0	0
3	50	2	300	232	278	0	0	0	0	0	0	0
3	60	2	300	232	280	0	0	0	0	0	0	0
5	0	4	0	50	300	225	275	0	0	0	0	0
5	355	2	42	96	300	239	294	0	0	0	0	0
4	255	1	47	89	300	240	0	0	0	0	0	0
5	205	2	28	96	300	225	292	0	0	0	0	0
4	180	1	25	95	300	241	0	0	0	0	0	0
2	90	1	300	243	0	0	0	0	0	0	0	0
4	245	3	1	74	300	249	0	0	0	0	0	0
5	100	4	0	62	300	225	283	0	0	0	0	0
3	105	0	29	92	300	0	0	0	0	0	0	0
4	130	1	26	80	300	245	0	0	0	0	0	0
5	95	4	0	50	300	225	294	0	0	0	0	0
5	410	4	24	74	300	235	299	0	0	0	0	0
3	5	2	1	50	300	0	0	0	0	0	0	0
5	205	4	0	50	300	247	294	0	0	0	0	0
5	100	4	0	69	300	225	276	0	0	0	0	0
3	60	2	300	227	285	0	0	0	0	0	0	0
3	25	0	25	80	300	0	0	0	0	0	0	0
5	25	2	28	76	300	226	275	0	0	0	0	0
4	225	3	20	68	300	232	0	0	0	0	0	0
5	235	4	1	64	300	233	299	0	0	0	0	0
4	215	1	47	90	300	231	0	0	0	0	0	0
3	115	2	1	72	300	0	0	0	0	0	0	0
5	180	4	1	50	300	238	297	0	0	0	0	0
4	255	1	34	95	300	247	0	0	0	0	0	0
3	30	2	0	56	300	0	0	0	0	0	0	0
2	20	1	300	229	0	0	0	0	0	0	0	0
5	255	4	7	73	300	230	291	0	0	0	0	0
3	75	2	0	65	300	0	0	0	0	0	0	0
2	10	1	300	227	0	0	0	0	0	0	0	0
5	5	4	0	50	300	225	276	0	0	0	0	0
5	110	4	0	68	300	229	275	0	0	0	0	0
5	205	4	22	68	300	225	276	0	0	0	0	0
5	180	4	1	63	300	231	291	0	0	0	0	0
2	85	1	300	242	0	0	0	0	0	0	0	0
3	155	2	300	236	295	0	0	0	0	0	0	0
3	100	2	300	233	287	0	0	0	0	0	0	0
4	80	3	0	50	300	241	0	0	0	0	0	0
5	255	4	1	73	300	239	288	0	0	0	0	0
5	205	4	1	61	300	234	295	0	0	0	0	0
3	70	0	34	80	300	0	0	0	0	0	0	0
3	130	0	34	92	300	0	0	0	0	0	0	0
5	300	2	25	92	300	249	294	0	0	0	0	0
5	45	4	1	50	300	225	283	0	0	0	0	0
5	20	2	25	79	300	225	275	0	0	0	0	0
4	125	3	1	61	300	238	0	0	0	0	0	0
3	0	2	300	225	275	0	0	0	0	0	0	0
5	75	4	2	52	300	232	279	0	0	0	0	0
4	105	1	25	96	300	225	0	0	0	0	0	0
4	280	1	42	90	300	249	0	0	0	0	0	0
5	210	2	31	79	300	235	297	0	0	0	0	0
3	160	2	8	74	300	0	0	0	0	0	0	0
5	95	4	0	62	300	229	278	0	0	0	0	0
3	120	2	300	233	291	0	0	0	0	0	0	0
5	260	2	27	80	300	246	299	0	0	0	0	0
5	310	4	3	74	300	236	299	0	0	0	0	0
5	20	4	1	50	300	225	278	0	0	0	0	0
5	285	2	26	96	300	238	297	0	0	0	0	0
3	170	0	43	91	300	0	0	0	0	0	0	0
3	80	0	25	91	300	0	0	0	0	0	0	0
5	300	2	38	79	300	249	294	0	0	0	0	0
3	40	2	300	225	283	0	0	0	0	0	0	0
3	60	2	300	229	283	0	0	0	0	0	0	0
3	75	0	34	81	300	0	0	0	0	0	0	0
4	225	1	43	87	300	240	0	0	0	0	0	0
4	140	3	0	61	300	242	0	0	0	0	0	0
5	115	4	0	72	300	226	275	0	0	0	0	0
3	50	0	25	85	300	0	0	0	0	0	0	0
5	360	4	5	69	300	249	299	0	0	0	0	0
4	215	3	18	62	300	238	0	0	0	0	0	0
5	180	2	26	75	300	244	291	0	0	0	0	0
3	140	0	32	96	300	0	0	0	0	0	0	0
5	135	2	31	89	300	230	277	0	0	0	0	0
5	290	2	40	94	300	235	289	0	0	0	0	0
5	205	4	0	64	300	228	299	0	0	0	0	0
3	10	2	0	52	300	0	0	0	0	0	0	0
3	150	0	34	96	300	0	0	0	0	0	0	0
3	105	0	34	87	300	0	0	0	0	0	0	0
5	185	4	1	53	300	241	292	0	0	0	0	0
5	170	2	36	83	300	235	280	0	0	0	0	0
3	180	2	300	238	298	0	0	0	0	0	0	0
5	250	2	49	95	300	229	277	0	0	0	0	0
3	25	2	0	55	300	0	0	0	0	0	0	0
5	70	4	0	50	300	225	289	0	0	0	0	0
5	130	2	39	83	300	229	275	0	0	0	0	0
5	245	4	11	68	300	233	287	0	0	0	0	0
5	170	2	32	83	300	229	290	0	0	0	0	0
3	130	2	300	241	285	0	0	0	0	0	0	0
5	5	4	1	50	300	225	275	0	0	0	0	0
5	290	4	1	74	300	244	289	0	0	0	0	0
5	180	4	1	50	300	244	291	0	0	0	0	0
5	170	4	1	70	300	225	288	0	0	0	0	0
5	65	2	25	75	300	225	288	0	0	0	0	0
3	115	2	7	66	300	0	0	0	0	0	0	0
3	130	2	300	227	299	0	0	0	0	0	0	0
5	115	2	26	75	300	225	297	0	0	0	0	0
5	335	4	0	69	300	249	299	0	0	0	0	0
5	310	2	44	95	300	236	287	0	0	0	0	0
5	375	4	20	66	300	245	294	0	0	0	0	0
4	145	3	1	55	300	248	0	0	0	0	0	0
5	185	2	31	89	300	225	292	0	0	0	0	0
5	120	2	32	90	300	225	277	0	0	0	0	0
5	240	2	48	89	300	225	286	0	0	0	0	0
3	120	2	300	225	299	0	0	0	0	0	0	0
3	55	2	300	225	286	0	0	0	0	0	0	0
4	275	3	23	74	300	233	0	0	0	0	0	0
3	10	0	25	77	300	0	0	0	0	0	0	0
4	265	1	45	94	300	239	0	0	0	0	0	0
3	45	0	25	84	300	0	0	0	0	0	0	0
3	185	0	46	91	300	0	0	0	0	0	0	0
5	225	2	35	94	300	227	289	0	0	0	0	0
5	225	4	0	63	300	235	297	0	0	0	0	0
5	100	4	1	50	300	225	294	0	0	0	0	0
5	205	4	0	65	300	227	299	0	0	0	0	0
3	95	0	38	81	300	0	0	0	0	0	0	0
5	165	4	1	50	300	235	297	0	0	0	0	0
5	385	2	47	95	300	237	298	0	0	0	0	0
4	40	1	25	80	300	228	0	0	0	0	0	0
4	100	3	1	69	300	225	0	0	0	0	0	0
4	215	3	10	70	300	238	0	0	0	0	0	0
4	150	1	25	96	300	234	0	0	0	0	0	0
5	65	2	25	79	300	230	279	0	0	0	0	0
3	130	0	32	94	300	0	0	0	0	0	0	0
3	175	2	300	236	299	0	0	0	0	0	0	0
