0	7	21	340	395	0	0
0	7	21	345	400	0	0
0	7	21	350	405	0	0
0	7	21	355	410	0	0
0	7	21	360	415	0	0
0	7	21	365	420	0	0
0	7	21	370	425	0	0
0	7	21	375	430	0	0
0	7	21	380	435	0	0
0	7	21	385	440	0	0
0	7	21	390	445	0	0
0	7	21	395	450	0	0
0	7	21	400	455	0	0
0	7	21	405	460	0	0
0	7	21	410	465	0	0
0	7	21	415	470	0	0
0	7	21	420	475	0	0
0	7	21	425	480	0	0
0	7	21	430	485	0	0
0	7	21	435	490	0	0
0	7	21	440	495	0	0
0	7	21	445	500	0	0
0	7	21	450	505	0	0
0	7	21	455	510	0	0
0	7	21	460	515	0	0
1	21	7	490	545	0	0
1	21	7	495	550	0	0
1	21	7	500	555	0	0
1	21	7	505	560	0	0
1	21	7	510	565	0	0
1	21	7	515	570	0	0
1	21	7	520	575	0	0
1	21	7	525	580	0	0
1	21	7	530	585	0	0
1	21	7	535	590	0	0
1	21	7	540	595	0	0
1	21	7	545	600	0	0
1	21	7	550	605	0	0
1	21	7	555	610	0	0
1	21	7	560	615	0	0
1	21	7	565	620	0	0
1	21	7	570	625	0	0
1	21	7	575	630	0	0
1	21	7	580	635	0	0
1	21	7	585	640	0	0
1	21	7	590	645	0	0
1	21	7	595	650	0	0
1	21	7	600	655	0	0
1	21	7	605	660	0	0
1	21	7	610	665	0	0
2	7	21	590	645	0	0
2	7	21	595	650	0	0
2	7	21	600	655	0	0
2	7	21	605	660	0	0
2	7	21	610	665	0	0
2	7	21	615	670	0	0
2	7	21	620	675	0	0
2	7	21	625	680	0	0
2	7	21	630	685	0	0
2	7	21	635	690	0	0
2	7	21	640	695	0	0
2	7	21	645	700	0	0
2	7	21	650	705	0	0
2	7	21	655	710	0	0
2	7	21	660	715	0	0
2	7	21	665	720	0	0
2	7	21	670	725	0	0
2	7	21	675	730	0	0
2	7	21	680	735	0	0
2	7	21	685	740	0	0
2	7	21	690	745	0	0
2	7	21	695	750	0	0
2	7	21	700	755	0	0
2	7	21	705	760	0	0
2	7	21	710	765	0	0
3	21	2	675	745	0	0
3	21	2	680	750	0	0
3	21	2	685	755	0	0
3	21	2	690	760	0	0
3	21	2	695	765	0	0
3	21	2	700	770	0	0
3	21	2	705	775	0	0
3	21	2	710	780	0	0
3	21	2	715	785	0	0
3	21	2	720	790	0	0
3	21	2	725	795	0	0
3	21	2	730	800	0	0
3	21	2	735	805	0	0
3	21	2	740	810	0	0
3	21	2	745	815	0	0
3	21	2	750	820	0	0
3	21	2	755	825	0	0
3	21	2	760	830	0	0
3	21	2	765	835	0	0
3	21	2	770	840	0	0
3	21	2	775	845	0	0
3	21	2	780	850	0	0
3	21	2	785	855	0	0
3	21	2	790	860	0	0
3	21	2	795	865	0	0
4	2	21	785	860	0	0
4	2	21	790	865	0	0
4	2	21	795	870	0	0
4	2	21	800	875	0	0
4	2	21	805	880	0	0
4	2	21	810	885	0	0
4	2	21	815	890	0	0
4	2	21	820	895	0	0
4	2	21	825	900	0	0
4	2	21	830	905	0	0
4	2	21	835	910	0	0
4	2	21	840	915	0	0
4	2	21	845	920	0	0
4	2	21	850	925	0	0
4	2	21	855	930	0	0
4	2	21	860	935	0	0
4	2	21	865	940	0	0
4	2	21	870	945	0	0
4	2	21	875	950	0	0
4	2	21	880	955	0	0
4	2	21	885	960	0	0
4	2	21	890	965	0	0
4	2	21	895	970	0	0
4	2	21	900	975	0	0
4	2	21	905	980	0	0
5	21	7	1015	1070	0	0
5	21	7	1020	1075	0	0
5	21	7	1025	1080	0	0
5	21	7	1030	1085	0	0
5	21	7	1035	1090	0	0
5	21	7	1040	1095	0	0
5	21	7	1045	1100	0	0
5	21	7	1050	1105	0	0
5	21	7	1055	1110	0	0
5	21	7	1060	1115	0	0
5	21	7	1065	1120	0	0
5	21	7	1070	1125	0	0
5	21	7	1075	1130	0	0
5	21	7	1080	1135	0	0
5	21	7	1085	1140	0	0
5	21	7	1090	1145	0	0
5	21	7	1095	1150	0	0
5	21	7	1100	1155	0	0
5	21	7	1105	1160	0	0
5	21	7	1110	1165	0	0
5	21	7	1115	1170	0	0
5	21	7	1120	1175	0	0
5	21	7	1125	1180	0	0
5	21	7	1130	1185	0	0
5	21	7	1135	1190	0	0
6	9	21	420	490	0	1
6	9	21	425	495	0	1
6	9	21	430	500	0	1
6	9	21	435	505	0	1
6	9	21	440	510	0	1
6	9	21	445	515	0	1
6	9	21	450	520	0	1
6	9	21	455	525	0	1
6	9	21	460	530	0	1
6	9	21	465	535	0	1
6	9	21	470	540	0	1
6	9	21	475	545	0	1
6	9	21	480	550	0	1
6	9	21	485	555	0	1
6	9	21	490	560	0	1
6	9	21	495	565	0	1
6	9	21	500	570	0	1
6	9	21	505	575	0	1
6	9	21	510	580	0	1
6	9	21	515	585	0	1
6	9	21	520	590	0	1
6	9	21	525	595	0	1
6	9	21	530	600	0	1
6	9	21	535	605	0	1
6	9	21	540	610	0	1
7	21	9	520	580	0	1
7	21	9	525	585	0	1
7	21	9	530	590	0	1
7	21	9	535	595	0	1
7	21	9	540	600	0	1
7	21	9	545	605	0	1
7	21	9	550	610	0	1
7	21	9	555	615	0	1
7	21	9	560	620	0	1
7	21	9	565	625	0	1
7	21	9	570	630	0	1
7	21	9	575	635	0	1
7	21	9	580	640	0	1
7	21	9	585	645	0	1
7	21	9	590	650	0	1
7	21	9	595	655	0	1
7	21	9	600	660	0	1
7	21	9	605	665	0	1
7	21	9	610	670	0	1
7	21	9	615	675	0	1
7	21	9	620	680	0	1
7	21	9	625	685	0	1
7	21	9	630	690	0	1
7	21	9	635	695	0	1
7	21	9	640	700	0	1
8	9	18	870	970	0	1
8	9	18	875	975	0	1
8	9	18	880	980	0	1
8	9	18	885	985	0	1
8	9	18	890	990	0	1
8	9	18	895	995	0	1
8	9	18	900	1000	0	1
8	9	18	905	1005	0	1
8	9	18	910	1010	0	1
8	9	18	915	1015	0	1
8	9	18	920	1020	0	1
8	9	18	925	1025	0	1
8	9	18	930	1030	0	1
8	9	18	935	1035	0	1
8	9	18	940	1040	0	1
8	9	18	945	1045	0	1
8	9	18	950	1050	0	1
8	9	18	955	1055	0	1
8	9	18	960	1060	0	1
8	9	18	965	1065	0	1
8	9	18	970	1070	0	1
8	9	18	975	1075	0	1
8	9	18	980	1080	0	1
8	9	18	985	1085	0	1
8	9	18	990	1090	0	1
9	18	9	1130	1230	0	1
9	18	9	1135	1235	0	1
9	18	9	1140	1240	0	1
9	18	9	1145	1245	0	1
9	18	9	1150	1250	0	1
9	18	9	1155	1255	0	1
9	18	9	1160	1260	0	1
9	18	9	1165	1265	0	1
9	18	9	1170	1270	0	1
9	18	9	1175	1275	0	1
9	18	9	1180	1280	0	1
9	18	9	1185	1285	0	1
9	18	9	1190	1290	0	1
9	18	9	1195	1295	0	1
9	18	9	1200	1300	0	1
9	18	9	1205	1305	0	1
9	18	9	1210	1310	0	1
9	18	9	1215	1315	0	1
9	18	9	1220	1320	0	1
9	18	9	1225	1325	0	1
9	18	9	1230	1330	0	1
9	18	9	1235	1335	0	1
9	18	9	1240	1340	0	1
9	18	9	1245	1345	0	1
9	18	9	1250	1350	0	1
10	20	18	425	505	0	2
10	20	18	430	510	0	2
10	20	18	435	515	0	2
10	20	18	440	520	0	2
10	20	18	445	525	0	2
10	20	18	450	530	0	2
10	20	18	455	535	0	2
10	20	18	460	540	0	2
10	20	18	465	545	0	2
10	20	18	470	550	0	2
10	20	18	475	555	0	2
10	20	18	480	560	0	2
10	20	18	485	565	0	2
10	20	18	490	570	0	2
10	20	18	495	575	0	2
10	20	18	500	580	0	2
10	20	18	505	585	0	2
10	20	18	510	590	0	2
10	20	18	515	595	0	2
10	20	18	520	600	0	2
10	20	18	525	605	0	2
10	20	18	530	610	0	2
10	20	18	535	615	0	2
10	20	18	540	620	0	2
10	20	18	545	625	0	2
11	18	20	540	625	0	2
11	18	20	545	630	0	2
11	18	20	550	635	0	2
11	18	20	555	640	0	2
11	18	20	560	645	0	2
11	18	20	565	650	0	2
11	18	20	570	655	0	2
11	18	20	575	660	0	2
11	18	20	580	665	0	2
11	18	20	585	670	0	2
11	18	20	590	675	0	2
11	18	20	595	680	0	2
11	18	20	600	685	0	2
11	18	20	605	690	0	2
11	18	20	610	695	0	2
11	18	20	615	700	0	2
11	18	20	620	705	0	2
11	18	20	625	710	0	2
11	18	20	630	715	0	2
11	18	20	635	720	0	2
11	18	20	640	725	0	2
11	18	20	645	730	0	2
11	18	20	650	735	0	2
11	18	20	655	740	0	2
11	18	20	660	745	0	2
12	20	18	660	740	0	2
12	20	18	665	745	0	2
12	20	18	670	750	0	2
12	20	18	675	755	0	2
12	20	18	680	760	0	2
12	20	18	685	765	0	2
12	20	18	690	770	0	2
12	20	18	695	775	0	2
12	20	18	700	780	0	2
12	20	18	705	785	0	2
12	20	18	710	790	0	2
12	20	18	715	795	0	2
12	20	18	720	800	0	2
12	20	18	725	805	0	2
12	20	18	730	810	0	2
12	20	18	735	815	0	2
12	20	18	740	820	0	2
12	20	18	745	825	0	2
12	20	18	750	830	0	2
12	20	18	755	835	0	2
12	20	18	760	840	0	2
12	20	18	765	845	0	2
12	20	18	770	850	0	2
12	20	18	775	855	0	2
12	20	18	780	860	0	2
13	18	20	775	860	0	2
13	18	20	780	865	0	2
13	18	20	785	870	0	2
13	18	20	790	875	0	2
13	18	20	795	880	0	2
13	18	20	800	885	0	2
13	18	20	805	890	0	2
13	18	20	810	895	0	2
13	18	20	815	900	0	2
13	18	20	820	905	0	2
13	18	20	825	910	0	2
13	18	20	830	915	0	2
13	18	20	835	920	0	2
13	18	20	840	925	0	2
13	18	20	845	930	0	2
13	18	20	850	935	0	2
13	18	20	855	940	0	2
13	18	20	860	945	0	2
13	18	20	865	950	0	2
13	18	20	870	955	0	2
13	18	20	875	960	0	2
13	18	20	880	965	0	2
13	18	20	885	970	0	2
13	18	20	890	975	0	2
13	18	20	895	980	0	2
14	19	21	365	450	0	3
14	19	21	370	455	0	3
14	19	21	375	460	0	3
14	19	21	380	465	0	3
14	19	21	385	470	0	3
14	19	21	390	475	0	3
14	19	21	395	480	0	3
14	19	21	400	485	0	3
14	19	21	405	490	0	3
14	19	21	410	495	0	3
14	19	21	415	500	0	3
14	19	21	420	505	0	3
14	19	21	425	510	0	3
14	19	21	430	515	0	3
14	19	21	435	520	0	3
14	19	21	440	525	0	3
14	19	21	445	530	0	3
14	19	21	450	535	0	3
14	19	21	455	540	0	3
14	19	21	460	545	0	3
14	19	21	465	550	0	3
14	19	21	470	555	0	3
14	19	21	475	560	0	3
14	19	21	480	565	0	3
14	19	21	485	570	0	3
15	21	19	480	560	0	3
15	21	19	485	565	0	3
15	21	19	490	570	0	3
15	21	19	495	575	0	3
15	21	19	500	580	0	3
15	21	19	505	585	0	3
15	21	19	510	590	0	3
15	21	19	515	595	0	3
15	21	19	520	600	0	3
15	21	19	525	605	0	3
15	21	19	530	610	0	3
15	21	19	535	615	0	3
15	21	19	540	620	0	3
15	21	19	545	625	0	3
15	21	19	550	630	0	3
15	21	19	555	635	0	3
15	21	19	560	640	0	3
15	21	19	565	645	0	3
15	21	19	570	650	0	3
15	21	19	575	655	0	3
15	21	19	580	660	0	3
15	21	19	585	665	0	3
15	21	19	590	670	0	3
15	21	19	595	675	0	3
15	21	19	600	680	0	3
16	19	21	605	690	0	3
